1.553850914996563006e+03
1.556140459532918612e+03
1.551451056809049987e+03
1.553911025347850000e+03
1.555642473369293612e+03
1.551256636159636855e+03
1.555884591133385129e+03
1.555065193229656415e+03
1.556053557768666678e+03
1.548482354437825961e+03
