1.837112737549256508e+03
1.838064438289369491e+03
1.833215921694310509e+03
1.834282731598296095e+03
1.837030521342585644e+03
1.835954013269727511e+03
1.836114498622161136e+03
1.835228455995083095e+03
1.838027114550985516e+03
1.840258356885830835e+03
