3.417653214436242251e+03
3.446712439286298377e+03
3.429820058188173789e+03
3.446545813175406238e+03
3.422906151450470134e+03
3.446796310390357576e+03
3.422970263951030574e+03
3.436913775518133207e+03
3.421693238348967952e+03
3.445405913836414129e+03
