6.739787506735729949e+03
6.750448991096588543e+03
6.760406138109062340e+03
6.719134183768928779e+03
6.773881130291282716e+03
6.739541221060536373e+03
6.748712872186475579e+03
6.742249734569986686e+03
6.747596862207712547e+03
6.759888695361794817e+03
