3.327753236909648876e+03
3.325763412403989150e+03
3.316294130381584637e+03
3.337828824277566582e+03
3.327769458676883005e+03
3.331539752811014296e+03
3.331511761397162900e+03
3.324922776349689229e+03
3.311400950398433906e+03
3.329171850557790094e+03
